стимул,лемма,частота,часть речи стимула,часть речи ассоциации,st_arousal,st_dominance,st_valence,st_abstract,ass_arousal,ass_dominance,ass_valence,ass_abstract,RuWordNet,общая ЛСГ,FB_точные примеры,Dice Score,Delta P,PMI,Wu Palmer,косинусное сходство_Sentence‑BERT,тип связи;;
бедный,счастливый,1,A,A,2.5,1.933333333333333,1.9,2.366666666666667,4.294117647058823,4.058823529411764,4.8,3.333333333333333,,прилагательные: качественные, ,0.002699055330634278,0.001561960539074562,1.976507727551432,0.2857142857142857,0.2883287072181702,парадигматический;;
бедный,ум,1,A,S,2.5,1.933333333333333,1.9,2.366666666666667,3.833333333333333,4.033333333333333,4.56,3.255813953488372,,предметные имена: лица, ,0.001928640308582449,0.0009630806064080896,0.8887222440005441,0.0,0.3490387499332428,синтагматический / тематический;;
бедный,холодный,1,A,A,2.5,1.933333333333333,1.9,2.366666666666667,2.375,3.0,2.89,2.3,,прилагательные: качественные, ,0.002886002886002886,0.001659076203831287,2.267233867254274,0.2857142857142857,0.4185525178909302,парадигматический;;
бедный,язык,1,A,S,2.5,1.933333333333333,1.9,2.366666666666667,2.928571428571428,3.321428571428572,3.732142857142855,3.237864,,предметные имена: лица, ,0.0005827505827505828,-0.003882586416349348,-1.513027393921055,0.0,0.3922012746334076,синтагматический / тематический;;
бежать,идти,15,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.029411764705882,3.5,4.07954545454545,2.8,,глаголы: движение, ,0.07975460122699386,0.07726604787265305,6.334917892613291,0.6666666666666666,0.7474241852760315,тематический;;
бежать,нога,11,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.032258064516129,3.096774193548387,3.293478260869565,1.6,, , ,0.02306079664570231,0.02114573010782255,4.583106403038461,0.0,0.4544613361358643,синтагматический / тематический;;
бежать,лететь,8,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,4.035714285714286,3.607142857142857,4.12,2.366666666666667,синоним,глаголы: движение, ,0.03886925795053003,0.02193078175329485,7.346739947666747,1.0,0.6149802207946777,парадигматический;;
бежать,стоять,6,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.34375,3.21875,3.326086956521735,2.290322580645161,, , ,0.02230483271375465,0.01743109677831895,4.856535980234633,0.5454545454545454,0.5458450317382812,парадигматический;;
бежать,дорога,5,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.941176470588236,3.470588235294118,4.008928571428569,2.5,, , ,0.007704160246533128,0.00841351686751856,2.633273921446608,0.0,0.6630796194076538,синтагматический;;
бежать,ходить,4,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.133333333333333,3.566666666666667,4.0,2.1,,глаголы: движение, ,0.03980099502487562,0.02386194992593257,6.837920302067286,0.6666666666666666,0.7457600831985474,тематический;;
бежать,ветер,3,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,2.294117647058823,2.352941176470588,3.31,2.461538461538462,, , ,0.006198347107438017,0.005069152741936167,2.664915907693002,0.0,0.2710811197757721,синтагматический / тематический;;
бежать,двигаться,3,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.535714285714286,3.535714285714286,4.140000000000001,2.533333333333333,гипероним,глаголы: движение, ,0.04490500863557859,0.02591654116654404,7.331909142740952,0.6666666666666666,0.7136399745941162,парадигматический;;
бежать,круг,3,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,2.727272727272727,3.03030303030303,3.58,2.325581395348837,, , ,0.006615214994487321,0.005192575809909904,2.865934678236883,0.0,0.4017397165298462,синтагматический;;
бежать,падать,3,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.8125,2.28125,2.13,2.533333333333333,,глаголы: движение, ,0.01020408163265306,0.005838017755543054,5.06262658924198,0.5,0.5741217136383057,тематический;;
бежать,свобода,3,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,4.0625,4.21875,4.715384615384615,4.166666666666667,, , ,0.008862629246676515,0.005657941476040389,4.06262658924198,0.0,0.4784214496612549,синтагматический;;
бежать,лес,2,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,2.03125,3.09375,4.543478260869565,2.025,, , ,0.004993757802746567,0.003401017337111322,2.714992780162143,0.0,0.463933527469635,синтагматический / тематический;;
бежать,стремиться,2,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,4.205882352941177,4.352941176470588,4.37,2.9,, , ,0.02290076335877863,0.01198560484551204,7.894503830433654,0.5,0.7395715713500977,тематический;;
бежать,быстрый,1,V,A,4.058823529411764,3.764705882352941,3.04255319148936,2.4,4.303030303030303,3.909090909090909,3.83,2.633333333333333,, , ,0.002475247524752475,0.00138082268921385,1.681934491582848,0.0,0.6965190768241882,не определена;;
бежать,выход,1,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.833333333333333,3.133333333333333,3.91,3.186046511627907,, , ,0.002777777777777778,0.00155887563973334,2.165494960095791,0.0,0.7527674436569214,синтагматический;;
бежать,движение,1,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.6551724137931,3.896551724137931,4.468085106382976,2.60377358490566,, , ,0.005161290322580645,0.003453623890673899,2.844873062709053,0.0,0.6849281787872314,синтагматический;;
бежать,действие,1,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.647058823529412,3.911764705882353,3.875,2.954545454545455,, , ,0.0105170902716915,0.01073721086289244,3.211930533086075,0.0,0.57579106092453,синтагматический;;
бежать,женщина,1,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.9375,3.59375,4.081395348837205,1.825,, ,субъект перемещения + - (id:135392),0.002751031636863824,0.001544712336851108,2.120507505322481,0.0,0.3724666833877563,синтагматический / тематический;;
бежать,земля,1,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.060606060606061,3.909090909090909,4.27173913043478,2.725,, , ,0.002008032128514056,0.001000436840376758,0.996295477924936,0.0,0.544678807258606,синтагматический / тематический;;
бежать,сидеть,1,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,2.064516129032258,3.096774193548387,3.1195652173913,2.2,, , ,0.00310077519379845,0.001710625313471541,2.763572960607205,0.1818181818181818,0.3825161457061768,не определена;;
бежать,смотреть,1,V,V,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.09375,3.125,4.30681818181818,2.033333333333333,, , ,0.002183406113537118,0.00116230315903084,1.249493946042558,0.4615384615384616,0.5175476670265198,не определена;;
бежать,утро,1,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,2.483870967741935,2.548387096774194,4.285714285714285,2.590909090909091,, , ,0.002886002886002886,0.001613505522279092,2.353484677300095,0.0,0.3965573906898499,синтагматический;;
бежать,шаг,1,V,S,4.058823529411764,3.764705882352941,3.04255319148936,2.4,3.125,3.625,3.76086956521739,2.4,, , ,0.002610966057441253,0.001465802506507243,1.892701587799668,0.0,0.6075571775436401,синтагматический;;
белый,цвет,67,A,S,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,3.151515151515151,3.121212121212121,3.75,2.953488372093023,домен, , ,0.096,0.1736949978522492,6.096748787696374,0.0,0.555889368057251,синтагматический / коллокативный / тематический;;
"белый,черный,51,A,A,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,2.966666666666667,2.733333333333333,2.95454545454545,2.126345,,""предметные имена: лица, прилагательные: качественные, прилагательные: физические свойства, прилагательные: относительные"", ,0.3472222222222222,0.2618157651446994,9.059419849875278,0.6666666666666666,0.397429883480072,тематический";;
белый,свет,9,A,S,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,2.193548387096774,3.903225806451613,4.406976744186045,3.25,,предметные имена: лица, ,0.02195121951219512,0.03541924049061482,4.004737688788065,0.0,0.5162501335144043,синтагматический / тематический;;
"белый,чистый,9,A,A,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,2.774193548387097,3.741935483870968,4.302325581395345,2.6,,""прилагательные: качественные, прилагательные: физические свойства"", ,0.06639004149377593,0.04986530636806307,6.660896064200887,0.4,0.4904681146144867,парадигматический";;
"белый,светлый,7,A,A,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,2.642857142857143,3.428571428571428,4.663043478260865,2.866666666666667,гипероним,""прилагательные: качественные, прилагательные: физические свойства"", ,0.05772005772005772,0.04153216634524102,6.585488661542865,0.8571428571428571,0.4862272441387177,парадигматический";;
белый,дом,5,A,S,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,3.612903225806452,4.516129032258065,4.55681818181818,2.575,, , ,0.00259123299503347,0.004186221302662253,0.5831250686954799,0.0,0.4173998534679413,синтагматический;;
белый,бумага,3,A,S,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,2.258064516129032,3.0,3.36,1.906976744186047,, , ,0.2362573099415205,0.2111796047472549,8.114417127349693,0.0,0.4375378489494324,синтагматический / тематический;;
"белый,серый,3,A,A,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,1.766666666666667,2.3,2.74468085106383,2.1,,""предметные имена: лица, прилагательные: качественные, прилагательные: физические свойства, имена собственные: имена собственные"", ,0.1906542056074766,0.1069040763212549,9.832892415662895,0.6666666666666666,0.5602755546569824,парадигматический";;
белый,автомобиль,2,A,S,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,3.103448275862069,2.96551724137931,4.029999999999999,1.511627906976744,, , ,0.005442176870748299,0.00367492295330158,3.007220813395717,0.0,0.3473100066184998,синтагматический;;
"белый,красный,2,A,A,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,3.676470588235294,3.617647058823529,3.43478260869565,2.2388456,,""прилагательные: качественные, прилагательные: относительные, прилагательные: физические свойства, имена собственные: имена собственные, предметные имена: лица"", ,0.03225806451612903,0.03647941768587964,4.868700949314289,0.6666666666666666,0.3686289191246033,тематический";;
"белый,мягкий,2,A,A,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,2.34375,3.0625,4.08,2.6,,""прилагательные: качественные, прилагательные: физические свойства, прилагательные: относительные"", ,0.006033182503770739,0.003820596155704379,3.47928925771094,0.4,0.4936192035675049,парадигматический";;
белый,человек,2,A,S,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,3.233333333333333,3.766666666666667,4.443181818181815,2.25,,предметные имена: лица, ,0.0005810012588360608,-0.01363352549140433,-1.662497439690974,0.0,0.4964065551757812,коллокативный / синтагматический / тематический;;
